time,Ca,Cb,Cc,Cd
3.976999999999673,0.0005605012787358959,0.015879877756293525,0.5664805002589091,0.008539560353030365
3.977999999999673,0.0005606872332929421,0.01586944947326895,0.5664909072773497,0.008539478008043779
3.978999999999673,0.0005608732159908694,0.015859033528794933,0.5665013019811397,0.008539395637036864
3.9799999999996727,0.0005610592268274914,0.015848629910753375,0.5665116843824055,0.008539313240006443
3.9809999999996726,0.0005612452658006206,0.015838238607038282,0.5665220544932617,0.008539230816949338
3.9819999999996725,0.0005614313329080691,0.015827859605555765,0.5665324123258106,0.008539148367862372
3.9829999999996724,0.0005616174281476485,0.015817492894224017,0.5665427578921428,0.008539065892742368
3.9839999999996722,0.0005618035515171693,0.01580713846097331,0.5665530912043364,0.00853898339158615
3.984999999999672,0.000561989703014442,0.01579679629374598,0.5665634122744576,0.008538900864390544
3.985999999999672,0.0005621758826372759,0.015786466380496415,0.5665737211145607,0.008538818311152375
3.986999999999672,0.0005623620903834801,0.01577614870919104,0.5665840177366878,0.008538735731868469
3.987999999999672,0.0005625483262508628,0.01576584326780831,0.5665943021528688,0.008538653126535654
3.9889999999996717,0.0005627345902372317,0.01575555004433869,0.5666045743751218,0.008538570495150756
3.9899999999996716,0.0005629208823403937,0.015745269026784654,0.566614834415453,0.008538487837710605
3.9909999999996715,0.0005631072025581553,0.015735000203160664,0.5666250822858564,0.008538405154212031
3.9919999999996714,0.0005632935508883223,0.015724743561493164,0.566635317998314,0.008538322444651863
3.9929999999996713,0.0005634799273286998,0.015714499089820564,0.5666455415647961,0.008538239709026932
3.993999999999671,0.0005636663318770922,0.01570426677619323,0.5666557529972608,0.00853815694733407
3.994999999999671,0.0005638527645313035,0.015694046608673465,0.5666659523076543,0.008538074159570109
3.995999999999671,0.0005640392252891369,0.015683838575335517,0.5666761395079108,0.00853799134573188
3.996999999999671,0.000564225714148395,0.01567364266426554,0.5666863146099529,0.00853790850581622
3.9979999999996707,0.0005644122311068796,0.015663458863561606,0.5666964776256909,0.008537825639819962
3.9989999999996706,0.0005645987761623924,0.015653287161333674,0.5667066285670234,0.00853774274773994
3.9999999999996705,0.0005647853493127338,0.01564312754570359,0.566716767445837,0.008537659829572991
4.000999999999671,0.0005649719505557041,0.015632980004805074,0.5667268942740066,0.00853757688531595
4.001999999999671,0.0005651585798891026,0.015622844526783704,0.5667370090633951,0.008537493914965657
4.0029999999996715,0.0005653452373107282,0.015612721099796906,0.5667471118258537,0.008537410918518947
4.003999999999672,0.0005655319228183791,0.015602609712013943,0.5667572025732216,0.008537327895972661
4.004999999999672,0.0005657186364098528,0.015592510351615902,0.5667672813173262,0.008537244847323638
4.0059999999996725,0.0005659053780829461,0.015582423006795682,0.5667773480699833,0.008537161772568717
4.006999999999673,0.0005660921478354556,0.015572347665757984,0.5667874028429964,0.008537078671704739
4.007999999999673,0.0005662789456651767,0.015562284316719298,0.5667974456481578,0.008536995544728546
4.0089999999996735,0.0005664657715699046,0.015552232947907889,0.5668074764972476,0.00853691239163698
4.009999999999674,0.0005666526255474336,0.015542193547563789,0.5668174954020344,0.008536829212426886
4.010999999999674,0.0005668395075955574,0.015532166103938785,0.5668275023742748,0.008536746007095105
4.0119999999996745,0.0005670264177120692,0.015522150605296403,0.5668374974257139,0.008536662775638484
4.012999999999675,0.0005672133558947616,0.015512147039911902,0.5668474805680849,0.008536579518053866
4.013999999999675,0.0005674003221414264,0.015502155396072257,0.5668574518131094,0.008536496234338099
4.0149999999996755,0.0005675873164498549,0.015492175662076148,0.5668674111724973,0.008536412924488028
4.015999999999676,0.0005677743388178376,0.015482207826233954,0.5668773586579465,0.0085363295885005
4.016999999999676,0.0005679613892431645,0.015472251876867736,0.5668872942811437,0.008536246226372366
4.0179999999996765,0.0005681484677236249,0.015462307802311226,0.5668972180537636,0.008536162838100473
4.018999999999677,0.0005683355742570076,0.015452375590909815,0.5669071299874692,0.00853607942368167
4.019999999999677,0.0005685227088411007,0.015442455231020544,0.566917030093912,0.008535995983112808
4.0209999999996775,0.0005687098714736916,0.015432546711012088,0.5669269183847321,0.008535912516390737
4.021999999999678,0.0005688970621525672,0.015422650019264749,0.5669367948715573,0.00853582902351231
4.022999999999678,0.0005690842808755136,0.015412765144170443,0.5669466595660045,0.00853574550447438
4.0239999999996785,0.0005692715276403163,0.015402892074132684,0.5669565124796787,0.0085356619592738
4.024999999999679,0.0005694588024447604,0.01539303079756658,0.5669663536241731,0.008535578387907422
4.025999999999679,0.00056964610528663,0.015383181302898816,0.5669761830110697,0.008535494790372102
4.0269999999996795,0.0005698334361637089,0.015373343578567643,0.5669860006519386,0.008535411166664697
4.02799999999968,0.0005700207950737801,0.015363517613022867,0.5669958065583386,0.008535327516782062
4.02899999999968,0.0005702081820146259,0.015353703394725839,0.5670056007418168,0.008535243840721053
4.0299999999996805,0.0005703955969840281,0.01534390091214944,0.5670153832139089,0.008535160138478529
4.030999999999681,0.0005705830399797679,0.015334110153778075,0.5670251539861388,0.008535076410051346
4.031999999999681,0.0005707705109996257,0.015324331108107657,0.5670349130700194,0.008534992655436365
4.0329999999996815,0.0005709580100413815,0.015314563763645594,0.5670446604770516,0.008534908874630445
4.033999999999682,0.0005711455371028144,0.015304808108910783,0.567054396218725,0.008534825067630447
4.034999999999682,0.0005713330921817031,0.015295064132433594,0.5670641203065178,0.008534741234433233
4.0359999999996825,0.0005715206752758254,0.015285331822755861,0.5670738327518965,0.008534657375035663
4.036999999999683,0.0005717082863829589,0.015275611168430868,0.5670835335663165,0.008534573489434602
4.037999999999683,0.0005718959255008801,0.01526590215802334,0.5670932227612214,0.008534489577626913
4.0389999999996835,0.0005720835926273652,0.015256204780109434,0.5671029003480438,0.008534405639609458
4.039999999999684,0.0005722712877601895,0.01524651902327672,0.5671125663382044,0.008534321675379103
4.040999999999684,0.000572459010897128,0.015236844876124173,0.5671222207431128,0.008534237684932713
4.0419999999996845,0.0005726467620359547,0.015227182327262166,0.5671318635741671,0.008534153668267156
4.042999999999685,0.0005728345411744433,0.015217531365312453,0.567141494842754,0.008534069625379299
4.043999999999685,0.0005730223483103665,0.015207891978908162,0.5671511145602489,0.008533985556266008
4.0449999999996855,0.0005732101834414967,0.015198264156693777,0.5671607227380159,0.008533901460924153
4.045999999999686,0.0005733980465656056,0.015188647887325135,0.5671703193874075,0.008533817339350604
4.046999999999686,0.0005735859376804641,0.015179043159469408,0.5671799045197651,0.00853373319154223
4.0479999999996865,0.0005737738567838427,0.015169449961805095,0.5671894781464186,0.008533649017495901
4.048999999999687,0.000573961803873511,0.015159868283022012,0.5671990402786868,0.00853356481720849
4.049999999999687,0.0005741497789472383,0.015150298111821274,0.5672085909278771,0.00853348059067687
4.0509999999996875,0.000574337782002793,0.01514073943691529,0.5672181301052854,0.008533396337897911
4.051999999999688,0.0005745258130379428,0.015131192247027754,0.5672276578221966,0.008533312058868488
4.052999999999688,0.0005747138720504552,0.015121656530893623,0.5672371740898843,0.008533227753585476
4.0539999999996885,0.0005749019590380966,0.015112132277259117,0.5672466789196106,0.008533143422045749
4.054999999999689,0.000575090073998633,0.015102619474881701,0.5672561723226266,0.008533059064246184
4.055999999999689,0.0005752782169298296,0.015093118112530076,0.5672656543101721,0.008532974680183656
4.0569999999996895,0.0005754663878294512,0.01508362817898417,0.5672751248934755,0.008532890269855046
4.05799999999969,0.0005756545866952619,0.01507414966303512,0.5672845840837544,0.008532805833257228
4.05899999999969,0.0005758428135250251,0.015064682553485271,0.5672940318922147,0.008532721370387082
4.0599999999996905,0.0005760310683165036,0.015055226839148152,0.5673034683300515,0.00853263688124149
4.060999999999691,0.0005762193510674595,0.015045782508848476,0.5673128934084486,0.008532552365817328
4.061999999999691,0.0005764076617756544,0.015036349551422126,0.5673223071385785,0.00853246782411148
4.0629999999996915,0.000576596000438849,0.015026927955716137,0.5673317095316025,0.008532383256120829
4.063999999999692,0.0005767843670548038,0.015017517710588697,0.5673411005986712,0.008532298661842254
4.064999999999692,0.0005769727616212782,0.015008118804909121,0.5673504803509235,0.00853221404127264
4.0659999999996925,0.0005771611841360314,0.014998731227557856,0.5673598487994875,0.00853212939440887
4.066999999999693,0.0005773496345968216,0.014989354967426457,0.5673692059554802,0.00853204472124783
4.067999999999693,0.0005775381130014067,0.01497999001341758,0.5673785518300074,0.008531960021786404
4.0689999999996935,0.0005777266193475436,0.014970636354444974,0.5673878864341637,0.00853187529602148
4.069999999999694,0.000577915153632989,0.014961293979433469,0.5673972097790329,0.008531790543949943
4.070999999999694,0.0005781037158554984,0.014951962877318958,0.5674065218756874,0.008531705765568684
4.0719999999996945,0.0005782923060128273,0.014942643037048396,0.5674158227351889,0.008531620960874587
4.072999999999695,0.00057848092410273,0.014933334447579782,0.5674251123685876,0.008531536129864544
4.073999999999695,0.0005786695701229606,0.014924037097882151,0.5674343907869233,0.008531451272535443
4.0749999999996955,0.0005788582440712724,0.014914750976935563,0.5674436580012241,0.008531366388884177
4.075999999999696,0.0005790469459454181,0.014905476073731088,0.5674529140225075,0.008531281478907636
4.076999999999696,0.0005792356757431495,0.0148962123772708,0.56746215886178,0.00853119654260271
4.0779999999996965,0.0005794244334622181,0.014886959876567766,0.5674713925300368,0.008531111579966296
4.078999999999697,0.0005796132191003748,0.01487771856064603,0.5674806150382623,0.008531026590995285
4.079999999999697,0.0005798020326553695,0.014868488418540604,0.5674898263974302,0.00853094157568657
4.0809999999996975,0.000579990874124952,0.014859269439297464,0.5674990266185028,0.008530856534037049
4.081999999999698,0.0005801797435068709,0.014850061611973527,0.5675082157124317,0.008530771466043616
4.082999999999698,0.0005803686407988745,0.01484086492563665,0.5675173936901575,0.008530686371703169
4.0839999999996985,0.0005805575659987105,0.014831679369365611,0.5675265605626099,0.008530601251012604
4.084999999999699,0.0005807465191041256,0.014822504932250109,0.5675357163407075,0.008530516103968818
4.085999999999699,0.0005809355001128664,0.014813341603390739,0.5675448610353584,0.008530430930568711
4.0869999999996995,0.0005811245090226784,0.014804189371898995,0.5675539946574594,0.008530345730809182
4.0879999999997,0.0005813135458313069,0.014795048226897247,0.5675631172178965,0.008530260504687132
4.0889999999997,0.000581502610536496,0.01478591815751874,0.5675722287275452,0.00853017525219946
4.0899999999997005,0.0005816917031359898,0.014776799152907576,0.5675813291972697,0.00853008997334307
4.090999999999701,0.0005818808236275313,0.014767691202218707,0.5675904186379234,0.008530004668114865
4.091999999999701,0.0005820699720088631,0.014758594294617922,0.5675994970603491,0.008529919336511744
4.0929999999997015,0.000582259148277727,0.01474950841928184,0.5676085644753786,0.008529833978530615
4.093999999999702,0.0005824483524318643,0.014740433565397892,0.5676176208938328,0.008529748594168381
4.094999999999702,0.0005826375844690157,0.01473136972216432,0.5676266663265221,0.008529663183421948
4.0959999999997025,0.0005828268443869211,0.014722316878790158,0.5676357007842459,0.00852957774628822
4.096999999999703,0.00058301613218332,0.014713275024495221,0.5676447242777927,0.008529492282764107
4.097999999999703,0.0005832054478559508,0.014704244148510102,0.5676537368179403,0.008529406792846514
4.0989999999997035,0.000583394791402552,0.014695224240076153,0.567662738415456,0.00852932127653235
4.099999999999704,0.0005835841628208608,0.01468621528844548,0.567671729081096,0.008529235733818526
4.100999999999704,0.0005837735621086141,0.014677217282880928,0.567680708825606,0.008529150164701951
4.1019999999997045,0.0005839629892635481,0.014668230212656072,0.5676896776597207,0.008529064569179534
4.102999999999705,0.0005841524442833983,0.01465925406705521,0.5676986355941643,0.008528978947248187
4.103999999999705,0.0005843419271658997,0.014650288835373344,0.5677075826396504,0.008528893298904822
4.1049999999997056,0.0005845314379087865,0.014641334506916176,0.5677165188068816,0.008528807624146352
4.105999999999706,0.0005847209765097925,0.014632391071000096,0.56772544410655,0.008528721922969692
4.106999999999706,0.0005849105429666505,0.014623458516952167,0.567734358549337,0.008528636195371753
4.1079999999997066,0.0005851001372770931,0.014614536834110122,0.5677432621459132,0.008528550441349453
4.108999999999707,0.000585289759438852,0.014605626011822349,0.5677521549069388,0.008528464660899706
4.109999999999707,0.0005854794094496583,0.014596726039447876,0.567761036843063,0.00852837885401943
4.1109999999997076,0.0005856690873072424,0.01458783690635637,0.5677699079649247,0.00852829302070554
4.111999999999708,0.0005858587930093343,0.014578958601928118,0.567778768283152,0.008528207160954957
4.112999999999708,0.0005860485265536631,0.01457009111555402,0.5677876178083625,0.008528121274764598
4.113999999999709,0.0005862382879379574,0.014561234436635578,0.5677964565511631,0.008528035362131382
4.114999999999709,0.0005864280771599453,0.014552388554584888,0.5678052845221501,0.00852794942305223
4.115999999999709,0.0005866178942173539,0.014543553458824623,0.5678141017319093,0.008527863457524064
4.11699999999971,0.00058680773910791,0.014534729138788028,0.5678229081910159,0.008527777465543803
4.11799999999971,0.0005869976118293397,0.014525915583918907,0.5678317039100345,0.008527691447108373
4.11899999999971,0.0005871875123793683,0.014517112783671614,0.5678404888995191,0.008527605402214694
4.119999999999711,0.0005873774407557206,0.014508320727511041,0.5678492631700133,0.008527519330859693
4.120999999999711,0.0005875673969561207,0.014499539404912606,0.5678580267320501,0.008527433233040291
4.121999999999711,0.0005877573809782923,0.014490768805362247,0.5678667795961521,0.008527347108753415
4.122999999999712,0.0005879473928199581,0.014482008918356408,0.5678755217728311,0.008527260957995993
4.123999999999712,0.0005881374324788404,0.014473259733402027,0.5678842532725886,0.008527174780764951
4.124999999999712,0.0005883274999526608,0.014464521240016532,0.5678929741059158,0.008527088577057215
4.125999999999713,0.0005885175952391403,0.014455793427727823,0.567901684283293,0.008527002346869716
4.126999999999713,0.0005887077183359992,0.014447076286074268,0.5679103838151904,0.00852691609019938
4.127999999999713,0.0005888978692409572,0.014438369804604686,0.5679190727120675,0.00852682980704314
4.128999999999714,0.0005890880479517334,0.014429673972878341,0.5679277509843735,0.008526743497397925
4.129999999999714,0.0005892782544660463,0.014420988780464931,0.5679364186425472,0.008526657161260666
4.130999999999714,0.0005894684887816135,0.014412314216944578,0.5679450756970167,0.008526570798628298
4.131999999999715,0.0005896587508961524,0.014403650271907813,0.5679537221582001,0.00852648440949775
4.132999999999715,0.0005898490408073794,0.014394996934955571,0.5679623580365046,0.00852639799386596
4.133999999999715,0.0005900393585130105,0.014386354195699183,0.5679709833423275,0.008526311551729858
4.134999999999716,0.0005902297040107609,0.014377722043760355,0.5679795980860556,0.008526225083086382
4.135999999999716,0.0005904200772983452,0.014369100468771167,0.567988202278065,0.008526138587932467
